Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
1	2	0	0.025	0	0	0	0	0	0	0	0	0	0	3
2	2	0	0.05	0	0	0	0	0	0	0	0	0	0	3
3	3	0	0.075	0	0	0	0	0	0	0	0	0	0	3
4	3	0	0.1	0	0	0	0	0	0	0	0	0	0	3
5	3	0	0.125	0	0	0	0	0	0	0	0	0	0	3
6	4	0	0.15	0	0	0	0	0	0	0	0	0	0	3
7	4	0	0.175	0	0	0	0	0	0	0	0	0	0	3
8	4	0	0.2	0	0	0	0	0	0	0	0	0	0	3
9	4	0	0.225	0	0	0	0	0	0	0	0	0	0	3
10	4	0	0.25	0	0	0	0	0	0	0	0	0	0	3
11	5	0	0.275	0	0	0	0	0	0	0	0	0	0	3
12	5	0	0.3	0	0	0	0	0	0	0	0	0	0	3
13	5	0	0.325	0	0	0	0	0	0	0	0	0	0	3
14	6	0	0.35	0	0	0	0	0	0	0	0	0	0	3
15	6	0	0.375	0	0	0	0	0	0	0	0	0	0	3
16	6	0	0.4	0	0	0	0	0	0	0	0	0	0	3
17	6	0	0.425	0	0	0	0	0	0	0	0	0	0	3
18	6	0	0.45	0	0	0	0	0	0	0	0	0	0	3
19	7	0	0.475	0	0	0	0	0	0	0	0	0	0	3
20	7	0	0.5	0	0	0	0	0	0	0	0	0	0	3
21	8	0	0.525	0	0	0	0	0	0	0	0	0	0	3
22	8	0	0.55	0	0	0	0	0	0	0	0	0	0	3
23	8	0	0.575	0	0	0	0	0	0	0	0	0	0	3
24	8	0	0.6	0	0	0	0	0	0	0	0	0	0	3
25	9	0	0.625	0	0	0	0	0	0	0	0	0	0	3
26	9	0	0.65	0	0	0	0	0	0	0	0	0	0	3
27	9	0	0.675	0	0	0	0	0	0	0	0	0	0	3
28	9	0	0.7	0	0	0	0	0	0	0	0	0	0	3
29	9	0	0.725	0	0	0	0	0	0	0	0	0	0	3
30	10	0	0.75	0	0	0	0	0	0	0	0	0	0	3
31	10	0	0.775	0	0	0	0	0	0	0	0	0	0	3
32	10	0	0.8	0	0	0	0	0	0	0	0	0	0	3
33	10	0	0.825	0	0	0	0	0	0	0	0	0	0	3
34	11	0	0.85	0	0	0	0	0	0	0	0	0	0	3
35	11	0	0.875	0	0	0	0	0	0	0	0	0	0	3
36	11	0	0.9	0	0	0	0	0	0	0	0	0	0	3
37	12	0	0.925	0	0	0	0	0	0	0	0	0	0	3
38	12	0	0.95	0	0	0	0	0	0	0	0	0	0	3
39	12	0	0.975	0	0	0	0	0	0	0	0	0	0	3
40	12	0	1	0	0	0	0	0	5e-06	0	0	0	0	3
41	13	0	1.025	0	0	0	0	0	5e-06	0	0	0	0	3
42	13	0	1.05	0	0	0	0	0	5e-06	0	0	0	0	3
43	13	0	1.075	0	0	0	0	0	5e-06	0	0	0	0	3
44	13	0	1.1	0	0	0	0	0	5e-06	0	0	0	0	3
45	13	0	1.125	0	0	0	0	0	5e-06	0	0	0	0	3
46	14	0	1.15	0	0	0	0	0	5e-06	0	0	0	0	3
47	14	0	1.175	0	0	0	0	0	5e-06	0	0	0	0	3
48	14	0	1.2	0	0	0	0	0	5e-06	0	0	0	0	3
49	14	0	1.225	0	0	0	0	0	5e-06	0	0	0	0	3
50	15	0	1.25	0	0	0	0	0	5e-06	0	0	0	0	3
51	15	0	1.275	0	0	0	0	0	5e-06	0	0	0	0	3
52	15	0	1.3	0	0	0	0	0	5e-06	0	0	0	0	3
53	15	0	1.325	0	0	0	0	0	5e-06	0	0	0	0	3
54	15	0	1.35	0	0	0	0	0	5e-06	0	0	0	0	3
55	16	0	1.375	0	0	0	0	0	5e-06	0	0	0	0	3
56	16	0	1.4	0	0	0	0	0	5e-06	0	0	0	0	3
57	16	0	1.425	0	0	0	0	0	5e-06	0	0	0	0	3
58	16	0	1.45	0	0	0	0	0	5e-06	0	0	0	0	3
59	16	0	1.475	0	0	0	0	0	5e-06	0	0	0	0	3
60	17	0	1.5	0	0	0	0	0	5e-06	0	0	0	0	3
61	17	0	1.525	0	0	0	0	0	5e-06	0	0	0	0	3
62	17	0	1.55	0	0	0	0	0	5e-06	0	0	0	0	3
63	17	0	1.575	0	0	0	0	0	5e-06	0	0	0	0	3
64	17	0	1.6	0	0	0	0	0	5e-06	0	0	0	0	3
65	18	0	1.625	0	0	0	0	0	5e-06	0	0	0	0	3
66	18	0	1.65	0	0	0	0	0	5e-06	0	0	0	0	3
67	18	0	1.675	0	0	0	0	0	5e-06	0	0	0	0	3
68	18	0	1.7	0	0	0	0	0	5e-06	0	0	0	0	3
69	18	0	1.725	0	0	0	0	0	5e-06	0	0	0	0	3
70	19	0	1.75	0	0	0	0	0	5e-06	0	0	0	0	3
71	19	0	1.775	0	0	0	0	0	5e-06	0	0	0	0	3
72	19	0	1.8	0	0	0	0	0	5e-06	0	0	0	0	3
73	19	0	1.825	0	0	0	0	0	5e-06	0	0	0	0	3
74	19	0	1.85	0	0	0	0	0	5e-06	0	0	0	0	3
75	19	0	1.875	0	0	0	0	0	5e-06	0	0	0	0	3
76	20	0	1.9	0	0	0	0	0	5e-06	0	0	0	0	3
77	20	0	1.925	0	0	0	0	0	5e-06	0	0	0	0	3
78	20	0	1.95	0	0	0	0	0	5e-06	0	0	0	0	3
79	20	0	1.975	0	0	0	0	0	5e-06	0	0	0	0	3
80	20	0	2	0	0	0	0	0	5e-06	0	0	0	0	3
81	20	0	2.025	0	0	0	0	0	5e-06	0	0	0	0	3
82	21	0	2.05	0	0	0	0	0	5e-06	0	0	0	0	3
83	21	0	2.075	0	0	0	0	0	5e-06	0	0	0	0	3
84	21	0	2.1	0	0	0	0	0	5e-06	0	0	0	0	3
85	21	0	2.125	0	0	0	0	0	5e-06	0	0	0	0	3
86	21	0	2.15	0	0	0	0	0	5e-06	0	0	0	0	3
87	22	0	2.175	0	0	0	0	0	5e-06	0	0	0	0	3
88	22	0	2.2	0	0	0	0	0	5e-06	0	0	0	0	3
89	22	0	2.225	0	0	0	0	0	5e-06	0	0	0	0	3
90	22	0	2.25	0	0	0	0	0	5e-06	0	0	0	0	3
91	22	0	2.275	0	0	0	0	0	5e-06	0	0	0	0	3
92	22	0	2.3	0	0	0	0	0	5e-06	0	0	0	0	3
93	22	0	2.325	0	0	0	0	0	5e-06	0	0	0	0	3
94	23	0	2.35	0	0	0	0	0	5e-06	0	0	0	0	3
95	23	0	2.375	0	0	0	0	0	5e-06	0	0	0	0	3
96	23	0	2.4	0	0	0	0	0	5e-06	0	0	0	0	3
97	23	0	2.425	0	0	0	0	0	5e-06	0	0	0	0	3
98	23	0	2.45	0	0	0	0	0	5e-06	0	0	0	0	3
99	24	0	2.475	0	0	0	0	0	5e-06	0	0	0	0	3
100	24	0	2.5	0	0	0	0	0	5e-06	0	0	0	0	3
101	24	0	2.525	0	0	0	0	0	5e-06	0	0	0	0	3
102	24	0	2.55	0	0	0	0	0	5e-06	0	0	0	0	3
103	24	0	2.575	0	0	0	0	0	5e-06	0	0	0	0	3
104	25	0	2.6	0	0	0	0	0	5e-06	0	0	0	0	3
105	25	0	2.625	0	0	0	0	0	5e-06	0	0	0	0	3
106	25	0	2.65	0	0	0	0	0	5e-06	0	0	0	0	3
107	25	0	2.675	0	0	0	0	0	5e-06	0	0	0	0	3
108	26	0	2.7	0	0	0	0	0	5e-06	0	0	0	0	3
109	26	0	2.725	0	0	0	0	0	5e-06	0	0	0	0	3
110	26	0	2.75	0	0	0	0	0	5e-06	0	0	0	0	3
111	26	0	2.775	0	0	0	0	0	5e-06	0	0	0	0	3
112	26	0	2.8	0	0	0	0	0	5e-06	0	0	0	0	3
113	27	0	2.825	0	0	0	0	0	5e-06	0	0	0	0	3
114	27	0	2.85	0	0	0	0	0	5e-06	0	0	0	0	3
115	27	0	2.875	0	0	0	0	0	5e-06	0	0	0	0	3
116	27	0	2.9	0	0	0	0	0	5e-06	0	0	0	0	3
117	28	0	2.925	0	0	0	0	0	5e-06	0	0	0	0	3
118	28	0	2.95	0	0	0	0	0	5e-06	0	0	0	0	3
119	28	0	2.975	0	0	0	0	0	5e-06	0	0	0	0	3
120	28	0	3	0	0	0	0	0	5e-06	0	0	0	0	3
121	28	0	3.025	0	0	0	0	0	5e-06	0	0	0	0	3
122	29	0	3.05	0	0	0	0	0	5e-06	0	0	0	0	3
123	29	0	3.075	0	0	0	0	0	5e-06	0	0	0	0	3
124	29	0	3.1	0	0	0	0	0	5e-06	0	0	0	0	3
125	29	0	3.125	0	0	0	0	0	5e-06	0	0	0	0	3
126	29	0	3.15	0	0	0	0	0	5e-06	0	0	0	0	3
127	30	0	3.175	0	0	0	0	0	5e-06	0	0	0	0	3
128	30	0	3.2	0	0	0	0	0	5e-06	0	0	0	0	3
129	30	0	3.225	0	0	0	0	0	5e-06	0	0	0	0	3
130	30	0	3.25	0	0	0	0	0	5e-06	0	0	0	0	3
131	31	0	3.275	0	0	0	0	0	5e-06	0	0	0	0	3
132	31	0	3.3	0	0	0	0	0	5e-06	0	0	0	0	3
133	31	0	3.325	0	0	0	0	0	5e-06	0	0	0	0	3
134	31	0	3.35	0	0	0	0	0	5e-06	0	0	0	0	3
135	31	0	3.375	0	0	0	0	0	5e-06	0	0	0	0	3
136	31	0	3.4	0	0	0	0	0	5e-06	0	0	0	0	3
137	32	0	3.425	0	0	0	0	0	5e-06	0	0	0	0	3
138	32	0	3.45	0	0	0	0	0	5e-06	0	0	0	0	3
139	32	0	3.475	0	0	0	0	0	5e-06	0	0	0	0	3
140	33	0	3.5	0	0	0	0	0	5e-06	0	0	0	0	3
141	33	0	3.525	0	0	0	0	0	5e-06	0	0	0	0	3
142	33	0	3.55	0	0	0	0	0	5e-06	0	0	0	0	3
143	33	0	3.575	0	0	0	0	0	5e-06	0	0	0	0	3
144	33	0	3.6	0	0	0	0	0	5e-06	0	0	0	0	3
145	34	0	3.625	0	0	0	0	0	5e-06	0	0	0	0	3
146	34	0	3.65	0	0	0	0	0	5e-06	0	0	0	0	3
147	34	0	3.675	0	0	0	0	0	5e-06	0	0	0	0	3
148	34	0	3.7	0	0	0	0	0	5e-06	0	0	0	0	3
149	34	0	3.725	0	0	0	0	0	5e-06	0	0	0	0	3
150	35	0	3.75	0	0	0	0	0	5e-06	0	0	0	0	3
151	35	0	3.775	0	0	0	0	0	5e-06	0	0	0	0	3
152	35	0	3.8	0	0	0	0	0	5e-06	0	0	0	0	3
153	35	0	3.825	0	0	0	0	0	5e-06	0	0	0	0	3
154	35	0	3.85	0	0	0	0	0	5e-06	0	0	0	0	3
155	36	0	3.875	0	0	0	0	0	5e-06	0	0	0	0	3
156	36	0	3.9	0	0	0	0	0	5e-06	0	0	0	0	3
157	36	0	3.925	0	0	0	0	0	5e-06	0	0	0	0	3
158	36	0	3.95	0	0	0	0	0	5e-06	0	0	0	0	3
159	36	0	3.975	0	0	0	0	0	5e-06	0	0	0	0	3
160	37	0	4	0	0	0	0	0	5e-06	0	0	0	0	3
