Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
1	2	0	0.025	0.351175814	0.351175814	0.351175814	0.351175814	0	0	0	0	0	0	3
2	2	0	0.05	0.341233791	0.346204802	0.341233791	0.351175814	0.00497101126	0	0	0	0	0	3
3	2	0	0.075	0.334755478	0.342388361	0.334755478	0.351175814	0.0087874528	0	0	0	0	0	3
4	2	0	0.1	0.331247394	0.339603119	0.331247394	0.351175814	0.0115726945	0	0	0	0	0	3
5	3	0	0.125	0.328320606	0.337346617	0.328320606	0.351175814	0.0138291971	0	0	0	0	0	3
6	3	0	0.15	0.326454411	0.335531249	0.326454411	0.351175814	0.0156445647	0	0	0	0	0	3
7	3	0	0.175	0.325162396	0.334049984	0.325162396	0.351175814	0.0171258294	0	0	0	0	0	3
8	3	0	0.2	0.324386401	0.332842036	0.324386401	0.351175814	0.0183337773	0	0	0	0	0	3
9	4	0	0.225	0.323706608	0.331826989	0.323706608	0.351175814	0.0193488249	0	0	0	0	0	3
10	4	0	0.25	0.323137134	0.330958003	0.323137134	0.351175814	0.0202178104	0	0	0	0	0	3
11	4	0	0.275	0.322576895	0.330196084	0.322576895	0.351175814	0.0209797293	0	0	0	0	0	3
12	4	0	0.3	0.322045185	0.329516843	0.322045185	0.351175814	0.021658971	0	0	0	0	0	3
13	4	0	0.325	0.321518924	0.328901618	0.321518924	0.351175814	0.0222741955	0	0	0	0	0	3
14	5	0	0.35	0.32099154	0.328336613	0.32099154	0.351175814	0.0228392011	0	0	0	0	0	3
15	5	0	0.375	0.320475263	0.327812523	0.320475263	0.351175814	0.023363291	0	0	0	0	0	3
16	5	0	0.4	0.319957712	0.327321597	0.319957712	0.351175814	0.0238542167	0	0	0	0	0	3
17	5	0	0.425	0.319927193	0.326886632	0.319927193	0.351175814	0.0242891817	0	0	0	0	0	3
18	6	0	0.45	0.320185615	0.326514353	0.319927193	0.351175814	0.0246614604	0	0	0	0	0	3
19	6	0	0.475	0.319964673	0.326169633	0.319927193	0.351175814	0.0250061804	0	0	0	0	0	3
20	6	0	0.5	0.319814133	0.325851858	0.319814133	0.351175814	0.0253239554	0	0	0	0	0	3
21	6	0	0.525	0.319845885	0.324285362	0.319814133	0.341233791	0.0214196585	0	0	0	0	0	3
22	6	0	0.55	0.319713804	0.323209363	0.319713804	0.334755478	0.0150416737	0	0	0	0	0	3
23	7	0	0.575	0.319744081	0.322458793	0.319713804	0.331247394	0.0115335901	0	0	0	0	0	3
24	7	0	0.6	0.319761361	0.321884491	0.319713804	0.328320606	0.0086068021	0	0	0	0	0	3
25	7	0	0.625	0.319839605	0.321460441	0.319713804	0.326454411	0.00674060687	0	0	0	0	0	3
26	7	0	0.65	0.319891764	0.321132309	0.319713804	0.325162396	0.00544859187	0	0	0	0	0	3
27	8	0	0.675	0.319947001	0.320871539	0.319713804	0.324386401	0.00467259718	0	0	0	0	0	3
28	8	0	0.7	0.320161519	0.320660295	0.319713804	0.323706608	0.00399280347	0	0	0	0	0	3
29	8	0	0.725	0.320367403	0.320493334	0.319713804	0.323137134	0.00342332954	0	0	0	0	0	3
30	8	0	0.75	0.320550328	0.320363994	0.319713804	0.322576895	0.0028630909	0	0	0	0	0	3
31	9	0	0.775	0.320710865	0.320270693	0.319713804	0.322045185	0.0023313805	0	0	0	0	0	3
32	9	0	0.8	0.320849199	0.320210893	0.319713804	0.321518924	0.00180511996	0	0	0	0	0	3
33	9	0	0.825	0.320970378	0.320183466	0.319713804	0.32099154	0.00127773579	0	0	0	0	0	3
34	9	0	0.85	0.321080367	0.320187907	0.319713804	0.321080367	0.0013665627	0	0	0	0	0	3
35	9	0	0.875	0.321390086	0.320233649	0.319713804	0.321390086	0.00167628151	0	0	0	0	0	3
36	10	0	0.9	0.321741957	0.320322861	0.319713804	0.321741957	0.00202815244	0	0	0	0	0	3
37	10	0	0.925	0.32208542	0.320430772	0.319713804	0.32208542	0.00237161543	0	0	0	0	0	3
38	10	0	0.95	0.322420034	0.320542493	0.319713804	0.322420034	0.00270622961	0	0	0	0	0	3
39	10	0	0.975	0.322745638	0.320681541	0.319713804	0.322745638	0.00303183372	0	0	0	0	0	3
40	11	0	1	0.323062856	0.320843977	0.319713804	0.323062856	0.00334905178	0.000942390939	0	28.1	0	0	3
41	11	0	1.025	0.323371382	0.321020252	0.319713804	0.323371382	0.00302589643	0.000942390939	0	31.1	0	0	3
42	11	0	1.05	0.323671688	0.321218147	0.319744081	0.323671688	0.00227532657	0.000942390939	0	41.4	0	0	3
43	11	0	1.075	0.323962	0.321429043	0.319761361	0.323962	0.00170102492	0.000942390939	0	55.4	0	0	3
44	11	0	1.1	0.324246398	0.321563202	0.319761361	0.324246398	0.00170102492	0.000942390939	0	55.4	0	0	3
45	12	0	1.125	0.324529821	0.321790272	0.319839605	0.324529821	0.00160680571	0.000942390939	0	58.6	0	0	3
46	12	0	1.15	0.324784628	0.322025749	0.319891764	0.324784628	0.00184228303	0.000942390939	0	51.1	0	0	3
47	12	0	1.175	0.325054046	0.322271572	0.319947001	0.325054046	0.00208810596	0.000942390939	0	45.1	0	0	3
48	12	0	1.2	0.325310561	0.32252698	0.320161519	0.325310561	0.00234351361	0.000942390939	0	40.2	0	0	3
49	12	0	1.225	0.325561352	0.322784115	0.320367403	0.325561352	0.00260064851	0.000942390939	0	36.2	0	0	3
50	12	0	1.25	0.325813525	0.323043454	0.320550328	0.325813525	0.00285998768	0.000942390939	0	32.9	0	0	3
51	13	0	1.275	0.326049261	0.323305308	0.320710865	0.326049261	0.00312184166	0.000942390939	0	30.1	0	0	3
52	13	0	1.3	0.326281608	0.323570581	0.320849199	0.326281608	0.00338711512	0.000942390939	0	27.8	0	0	3
53	13	0	1.325	0.326511133	0.323840197	0.320970378	0.326511133	0.00365673099	0.000942390939	0	25.7	0	0	3
54	13	0	1.35	0.326746108	0.324115232	0.321080367	0.326746108	0.00392732439	0.000942390939	0	23.9	0	0	3
55	13	0	1.375	0.32695376	0.324394917	0.321390086	0.32695376	0.00416126864	0.000942390939	0	22.6	0	0	3
56	13	0	1.4	0.327180133	0.324670634	0.321741957	0.327180133	0.00434777295	0.000942390939	0	21.6	0	0	3
57	14	0	1.425	0.327389264	0.324939553	0.32208542	0.327389264	0.00450878104	0.000942390939	0	20.9	0	0	3
58	14	0	1.45	0.327596699	0.325201995	0.322420034	0.327596699	0.00465950196	0.000942390939	0	20.2	0	0	3
59	14	0	1.475	0.327799236	0.325458148	0.322745638	0.327799236	0.00477660622	0.000942390939	0	19.7	0	0	3
60	14	0	1.5	0.328008487	0.325708759	0.323062856	0.328008487	0.00486478191	0.000942390939	0	19.3	0	0	3
61	14	0	1.525	0.328191931	0.325953001	0.323371382	0.328191931	0.00482054932	0.000942390939	0	19.5	0	0	3
62	14	0	1.55	0.328394992	0.326192221	0.323671688	0.328394992	0.00472330341	0.000942390939	0	19.9	0	0	3
63	14	0	1.575	0.328581287	0.326426011	0.323962	0.328581287	0.0046192867	0.000942390939	0	20.4	0	0	3
64	15	0	1.6	0.328767401	0.32665484	0.324246398	0.328767401	0.00452100283	0.000942390939	0	20.8	0	0	3
65	15	0	1.625	0.328948724	0.32687876	0.324529821	0.328948724	0.00441890325	0.000942390939	0	21.3	0	0	3
66	15	0	1.65	0.329131089	0.327097868	0.324784628	0.329131089	0.00434646118	0.000942390939	0	21.6	0	0	3
67	15	0	1.675	0.329305257	0.327313136	0.325054046	0.329305257	0.00425121093	0.000942390939	0	22.1	0	0	3
68	15	0	1.7	0.32948063	0.327523926	0.325310561	0.32948063	0.00417006914	0.000942390939	0	22.5	0	0	3
69	15	0	1.725	0.329648354	0.327730487	0.325561352	0.329648354	0.00408700205	0.000942390939	0	23	0	0	3
70	16	0	1.75	0.329815367	0.327933059	0.325813525	0.329815367	0.00400184149	0.000942390939	0	23.5	0	0	3
71	16	0	1.775	0.329981275	0.328131524	0.326049261	0.329981275	0.00393201409	0.000942390939	0	23.9	0	0	3
72	16	0	1.8	0.33014536	0.328326576	0.326281608	0.33014536	0.00386375139	0.000942390939	0	24.3	0	0	3
73	16	0	1.825	0.330303913	0.328518114	0.326511133	0.330303913	0.00379277986	0.000942390939	0	24.8	0	0	3
74	16	0	1.85	0.330463646	0.328706329	0.326746108	0.330463646	0.00371753835	0.000942390939	0	25.3	0	0	3
75	16	0	1.875	0.330619191	0.328890762	0.32695376	0.330619191	0.00366543162	0.000942390939	0	25.7	0	0	3
76	17	0	1.9	0.330773455	0.329072652	0.327180133	0.330773455	0.00359332186	0.000942390939	0	26.2	0	0	3
77	17	0	1.925	0.330921862	0.32925083	0.327389264	0.330921862	0.00353259722	0.000942390939	0	26.6	0	0	3
78	17	0	1.95	0.331071449	0.329426172	0.327596699	0.331071449	0.00347475017	0.000942390939	0	27.1	0	0	3
79	17	0	1.975	0.331217191	0.329598576	0.327799236	0.331217191	0.00341795431	0.000942390939	0	27.5	0	0	3
80	17	0	2	0.331361587	0.329768212	0.328008487	0.331361587	0.00335310053	0.000942390939	0	28.1	0	0	3
81	17	0	2.025	0.331501672	0.329934554	0.328191931	0.331501672	0.00330974096	0.000942390939	0	28.4	0	0	3
