Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
1	3	0	0.025	2.60970072e-09	2.60970072e-09	2.60970072e-09	2.60970072e-09	0	0	0	0	0	0	3
2	4	0	0.05	-5.19496742e-10	1.04510199e-09	-5.19496742e-10	2.60970072e-09	1.56459873e-09	0	0	0	0	0	3
3	4	0	0.075	6.72509588e-12	6.98976357e-10	-5.19496742e-10	2.60970072e-09	1.91072436e-09	0	0	0	0	0	3
4	4	0	0.1	1.38336986e-10	5.58816514e-10	-5.19496742e-10	2.60970072e-09	2.0508842e-09	0	0	0	0	0	3
5	5	0	0.125	-2.45200848e-10	3.98013042e-10	-5.19496742e-10	2.60970072e-09	2.21168768e-09	0	0	0	0	0	3
6	5	0	0.15	-5.50555472e-10	2.3991829e-10	-5.50555472e-10	2.60970072e-09	2.36978243e-09	0	0	0	0	0	3
7	5	0	0.175	-8.80592781e-10	7.98452795e-11	-8.80592781e-10	2.60970072e-09	2.52985544e-09	0	0	0	0	0	3
8	6	0	0.2	2.07262477e-11	7.24554005e-11	-8.80592781e-10	2.60970072e-09	2.53724532e-09	0	0	0	0	0	3
9	6	0	0.225	-4.00748405e-10	1.98771999e-11	-8.80592781e-10	2.60970072e-09	2.58982352e-09	0	0	0	0	0	3
10	7	0	0.25	-3.84353786e-09	-3.66464306e-10	-3.84353786e-09	2.60970072e-09	2.97616502e-09	0	0	0	0	0	3
11	7	0	0.275	-1.85936818e-09	-5.0218284e-10	-3.84353786e-09	2.60970072e-09	3.11188356e-09	0	0	0	0	0	3
12	7	0	0.3	-9.01986009e-10	-5.35499771e-10	-3.84353786e-09	2.60970072e-09	3.14520049e-09	0	0	0	0	0	3
13	8	0	0.325	-1.35777876e-09	-5.98752001e-10	-3.84353786e-09	2.60970072e-09	3.20845272e-09	0	0	0	0	0	3
14	8	0	0.35	-3.54122408e-09	-8.08928578e-10	-3.84353786e-09	2.60970072e-09	3.4186293e-09	0	0	0	0	0	3
15	8	0	0.375	-2.69800621e-09	-9.34867087e-10	-3.84353786e-09	2.60970072e-09	3.5445678e-09	0	0	0	0	0	3
16	8	0	0.4	-2.44772937e-10	-8.91736202e-10	-3.84353786e-09	2.60970072e-09	3.5445678e-09	0	0	0	0	0	3
17	9	0	0.425	-2.11955689e-09	-9.63960948e-10	-3.84353786e-09	2.60970072e-09	3.57366167e-09	0	0	0	0	0	3
18	9	0	0.45	2.88251696e-10	-8.94393579e-10	-3.84353786e-09	2.60970072e-09	3.57366167e-09	0	0	0	0	0	3
19	9	0	0.475	-2.32969813e-09	-9.69935924e-10	-3.84353786e-09	2.60970072e-09	3.57963664e-09	0	0	0	0	0	3
20	10	0	0.5	-2.83311619e-09	-1.06309494e-09	-3.84353786e-09	2.60970072e-09	3.67279566e-09	0	0	0	0	0	3
21	10	0	0.525	-7.29026462e-10	-1.2300313e-09	-3.84353786e-09	2.88251696e-10	2.27513328e-09	0	0	0	0	0	3
22	10	0	0.55	-3.17176693e-09	-1.36264481e-09	-3.84353786e-09	2.88251696e-10	2.06162116e-09	0	0	0	0	0	3
23	11	0	0.575	-1.63235192e-09	-1.44459866e-09	-3.84353786e-09	2.88251696e-10	2.00341517e-09	0	0	0	0	0	3
24	11	0	0.6	-1.50960109e-09	-1.52699556e-09	-3.84353786e-09	2.88251696e-10	1.9250086e-09	0	0	0	0	0	3
25	11	0	0.625	-9.61992249e-10	-1.56283513e-09	-3.84353786e-09	2.88251696e-10	1.80275342e-09	0	0	0	0	0	3
26	11	0	0.65	-3.51591987e-09	-1.71110335e-09	-3.84353786e-09	2.88251696e-10	1.79094863e-09	0	0	0	0	0	3
27	12	0	0.675	-9.3371336e-10	-1.71375938e-09	-3.84353786e-09	2.88251696e-10	1.78621478e-09	0	0	0	0	0	3
28	12	0	0.7	-5.31379059e-10	-1.74136464e-09	-3.84353786e-09	2.88251696e-10	1.76124184e-09	0	0	0	0	0	3
29	12	0	0.725	-4.62400562e-09	-1.95252751e-09	-4.62400562e-09	2.88251696e-10	1.5860632e-09	0	0	0	0	0	3
30	12	0	0.75	-5.5097781e-10	-1.7878995e-09	-4.62400562e-09	2.88251696e-10	1.45034467e-09	0	0	0	0	0	3
31	13	0	0.775	-3.12737868e-09	-1.85130003e-09	-4.62400562e-09	2.88251696e-10	1.41702773e-09	0	0	0	0	0	3
32	13	0	0.8	1.81777801e-09	-1.71531183e-09	-4.62400562e-09	1.81777801e-09	1.35377551e-09	0	0	0	0	0	3
33	13	0	0.825	-1.40216264e-09	-1.71753102e-09	-4.62400562e-09	1.81777801e-09	1.14359893e-09	0	0	0	0	0	3
34	14	0	0.85	-1.24593053e-09	-1.60276634e-09	-4.62400562e-09	1.81777801e-09	1.0607913e-09	0	0	0	0	0	3
35	14	0	0.875	-3.99282438e-09	-1.66750725e-09	-4.62400562e-09	1.81777801e-09	1.0607913e-09	0	0	0	0	0	3
36	14	0	0.9	1.70449104e-09	-1.57004405e-09	-4.62400562e-09	1.81777801e-09	1.05813393e-09	0	0	0	0	0	3
37	14	0	0.925	-2.92271129e-10	-1.47867977e-09	-4.62400562e-09	1.81777801e-09	1.05813393e-09	0	0	0	0	0	3
38	14	0	0.95	-2.95464408e-09	-1.64082455e-09	-4.62400562e-09	1.81777801e-09	9.82591582e-10	0	0	0	0	0	3
39	15	0	0.975	2.95145235e-10	-1.50958239e-09	-4.62400562e-09	1.81777801e-09	8.89432568e-10	0	0	0	0	0	3
40	15	0	1	3.71793915e-09	-1.18202962e-09	-4.62400562e-09	3.71793915e-09	7.70497886e-10	0.000378882682	0	0	0	0	3
41	15	0	1.025	-2.39180418e-09	-1.26516851e-09	-4.62400562e-09	3.71793915e-09	7.70497886e-10	0.000378882682	0	0	0	0	3
42	15	0	1.05	-2.91104757e-09	-1.25213254e-09	-4.62400562e-09	3.71793915e-09	7.70497886e-10	0.000378882682	0	0	0	0	3
43	15	0	1.075	5.54348437e-10	-1.14279752e-09	-4.62400562e-09	3.71793915e-09	8.09729987e-10	0.000378882682	0	0	0	0	3
44	16	0	1.1	1.12589449e-11	-1.08784245e-09	-4.62400562e-09	3.71793915e-09	8.64685056e-10	0.000378882682	0	0	0	0	3
45	16	0	1.125	7.24729429e-10	-9.81445758e-10	-4.62400562e-09	3.71793915e-09	9.71081748e-10	0.000378882682	0	0	0	0	3
46	16	0	1.15	1.19739736e-11	-9.35066414e-10	-4.62400562e-09	3.71793915e-09	1.01746109e-09	0.000378882682	0	0	0	0	3
47	16	0	1.175	-8.35642431e-10	-8.07434155e-10	-4.62400562e-09	3.71793915e-09	1.14509335e-09	0.000378882682	0	0	0	0	3
48	17	0	1.2	6.01345767e-11	-7.60108063e-10	-4.62400562e-09	3.71793915e-09	1.19241944e-09	0.000378882682	0	0	0	0	3
49	17	0	1.225	5.36880716e-09	-4.79146815e-10	-4.62400562e-09	5.36880716e-09	1.47338069e-09	0.000378882682	0	0	0	0	3
50	17	0	1.25	7.90523049e-10	-2.21312116e-10	-3.99282438e-09	5.36880716e-09	1.62998791e-09	0.000378882682	0	0	0	0	3
51	17	0	1.275	-4.41585321e-09	-4.05353802e-10	-4.41585321e-09	5.36880716e-09	1.62998791e-09	0.000378882682	0	0	0	0	3
52	17	0	1.3	-3.49590198e-09	-4.2290253e-10	-4.41585321e-09	5.36880716e-09	1.49621891e-09	0.000378882682	0	0	0	0	3
53	17	0	1.325	4.27119581e-09	-3.06073111e-10	-4.41585321e-09	5.36880716e-09	1.49621891e-09	0.000378882682	0	0	0	0	3
54	18	0	1.35	-1.62092256e-09	-3.1649025e-10	-4.41585321e-09	5.36880716e-09	1.44619514e-09	0.000378882682	0	0	0	0	3
